reaction_id,reaction_equation,duplicate_test_exact,duplicate_test_directions,duplicate_test_coefficients,duplicate_test_redox,diphosphate_test,loop_test,dead_end_test,dilution_test,pathway,,,,,
HIStex,his__L_e <=> his__L_p,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0,,,,,
HKtpp,atp_c + h2o_c + k_p --> adp_c + h_p + k_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
HMBS,h2o_c + 4.0 ppbng_c --> hmbil_c + 4.0 nh4_c,ok,ok,ok,N/A,N/A,ok,ok,ppbng_c,hmbil_c,1,,,,
HMEDR,2.0 h_c + hmbpp_c + nadh_c --> h2o_c + ipdp_c + nad_c,ok,ok,ok,N/A,N/A,ok,ok,hmbpp_c,5,,,,,
HMEDS,2mecdp_c + 2.0 fdxrd_c --> 2.0 fdxox_c + h2o_c + hmbpp_c,ok,ok,ok,N/A,N/A,ok,ok,fdxrd_c,fdxox_c,hmbpp_c,5,,,
HMGL,hmgcoa_c --> acac_c + accoa_c,HMGL_2,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
HMGL_2,hmgcoa_c --> acac_c + accoa_c,HMGL,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
HMPK1,4ahmmp_c + atp_c --> 4ampm_c + adp_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,4ahmmp_c,4ampm_c,5,,,,
HMPPtr,4ahmmp_e + atp_c + h2o_c --> 4ahmmp_c + adp_c + h_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,4ahmmp_e,4ahmmp_c,5,,,,
HMPSCD,hmpscoa_c + nad_c <=> h_c + nadh_c + sbzcoa_c,ok,ok,ok,N/A,N/A,ok,hmpscoa_c,always blocked,21,,,,,
HMR_0260,h2o_c + vacccoa_c --> coa_c + h_c + vacc_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
HMSH,2hmcnsad_c + h2o_c --> for_c + 2.0 h_c + op4en_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
HOMt2pp,h_p + hom__L_c --> h_c + hom__L_p,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
HOMtex,hom__L_e <=> hom__L_p,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0,,,,,
HOPNTAL,4h2opntn_c --> acald_c + pyr_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
HOPNTAL2,4hoxoh_c --> ppal_c + pyr_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
HOXPRx,glyc__R_c + nad_c <=> 2h3opp_c + h_c + nadh_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0,,,,,
HPA3MO,4hphac_c + h_c + nadh_c + o2_c --> 34dhpha_c + h2o_c + nad_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
HPHACA,2hyoxplac_c + h_c + nadh_c + o2_c --> h2o_c + hgentis_c + nad_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
HPPK2,6hmhpt_c + atp_c --> 6hmhptpp_c + amp_c + h_c,HPPK2_1,ok,ok,N/A,N/A,ok,ok,6hmhpt_c,6hmhptpp_c,17,,,,
HPPK2_1,6hmhpt_c + atp_c --> 6hmhptpp_c + amp_c + h_c,HPPK2,ok,ok,N/A,N/A,ok,ok,6hmhpt_c,6hmhptpp_c,17,,,,
HPROb,1p3h5c_c + 2.0 h_c + nadph_c <=> 4hpro_LT_c + nadp_c,ok,PY5CCR2,ok,N/A,N/A,in loop,ok,ok,0,,,,,
HPYRI,hpyr_c <=> 2h3oppan_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0,,,,,
HPYRP,3php_c + h2o_c --> hpyr_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
HPYRRx,h_c + hpyr_c + nadh_c --> glyc__R_c + nad_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0,,,,,
HPYRRy,h_c + hpyr_c + nadph_c --> glyc__R_c + nadp_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0,,,,,
HSA,3hsa_c + fmnh2_c + o2_c --> 34dhsa_c + fmn_c + h2o_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
HSAC,34dhsa_c + o2_c --> 49dsha_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
HSAE,h2o_c + hhd_c --> 4hoxoh_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
HSDxi,aspsa_c + h_c + nadh_c --> hom__L_c + nad_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0,,,,,
HSDy,hom__L_c + nadp_c <=> aspsa_c + h_c + nadph_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0,,,,,
HSERTA,accoa_c + hom__L_c --> achms_c + coa_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
HSK,atp_c + hom__L_c --> adp_c + h_c + phom_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
HSTPT,glu__L_c + imacp_c --> akg_c + hisp_c,ok,HSTPTr,ok,N/A,N/A,in loop,ok,ok,0,,,,,
HSTPTr,glu__L_c + imacp_c <=> akg_c + hisp_c,ok,HSTPT,ok,N/A,N/A,in loop,ok,ok,0,,,,,
HVCD,3optcoa_c + h_c + nadh_c <=> 3hptcoa_c + nad_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
HXAND,h2o_c + hxan_c + nad_c --> h_c + nadh_c + xan_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
HXANt2pp,h_p + hxan_p --> h_c + hxan_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
HXAtex,hxa_e <=> hxa_p,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0,,,,,
HXPRT,hxan_c + prpp_c --> imp_c + ppi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
HYPOE,h2o_c + pyam5p_c --> pi_c + pydam_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
HYXNtex,hxan_e <=> hxan_p,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0,,,,,
Htex,h_e <=> h_p,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
IBTMr,btcoa_c <=> ibcoa_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
ICDHyr,icit_c + nadp_c <=> akg_c + co2_c + nadph_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
ICHORS,chor_c <=> ichor_c,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0,,,,,
ICHORT,h2o_c + ichor_c --> 23ddhb_c + pyr_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
ICITt4pp,icit_p + na1_p --> icit_c + na1_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
ICITtex,icit_e <=> icit_p,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0,,,,,
ICITtupp,icit_p --> icit_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
ICL,icit_c --> glx_c + succ_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
ID3ACALDt,id3acald_c <=> id3acald_e,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
IDOND,5dglcn_c + h_c + nadh_c <=> idon__L_c + nad_c,ok,ok,ok,N/A,N/A,in loop,only when going forwards,ok,0,,,,,
IDOND2,5dglcn_c + h_c + nadph_c --> idon__L_c + nadp_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0,,,,,
IDPh_1,h2o_c + ppi_c --> h_c + 2.0 pi_c,PPA,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
IG3PS,gln__L_c + prlp_c --> aicar_c + eig3p_c + glu__L_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
IGPDH,eig3p_c --> h2o_c + imacp_c,IGPDH_1,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
IGPDH_1,eig3p_c --> h2o_c + imacp_c,IGPDH,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
IGPS,2cpr5p_c + h_c --> 3ig3p_c + co2_c + h2o_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
ILETA,akg_c + ile__L_c <=> 3mop_c + glu__L_c,ok,ILETA2,ILETA2,N/A,N/A,in loop,ok,ok,0,,,,,
ILETA2,3mop_c + glu__L_c <=> akg_c + ile__L_c,ok,ILETA,ILETA,N/A,N/A,in loop,ok,ok,0,,,,,
ILEabc,atp_c + h2o_c + ile__L_e --> adp_c + h_c + ile__L_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
ILEabcpp,atp_c + h2o_c + ile__L_p --> adp_c + h_c + ile__L_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
ILEtex,ile__L_e <=> ile__L_p,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0,,,,,
IMPC,h2o_c + imp_c <=> fprica_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0,,,,,
IMPD,h2o_c + imp_c + nad_c --> h_c + nadh_c + xmp_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
IND3ACtex,ind3ac_p <=> ind3ac_e,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0,,,,,
IND3ACtpp,h_p + ind3ac_c --> h_c + ind3ac_p,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
INDOLEt2pp,h_c + indole_c <-- h_p + indole_p,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
INDOLEt5,h_p + indole_c --> h_c + indole_e,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
INDOLEt6,h_p + indole_p --> h_c + indole_e,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
INDOLEtex,indole_e <=> indole_p,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0,,,,,
INDPYRD,h_c + indpyr_c <=> co2_c + id3acald_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
INOSR,inost_c + nadp_c <-- 2ins_c + h_c + nadph_c,ok,ok,ok,N/A,N/A,in loop,ok,2ins_c,1,,,,,
INS2D,inost_c + nad_c --> 2ins_c + h_c + nadh_c,ok,ok,ok,N/A,N/A,in loop,ok,2ins_c,1,,,,,
INSCR,2ins_c + atp_c --> adp_c + dhap_c + 2.0 h_c + msa_c,ok,ok,ok,N/A,N/A,ok,ok,2ins_c,msa_c,1,,,,
INSH,h2o_c + ins_c --> hxan_c + rib__D_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
INSTabc,atp_c + h2o_c + inost_e --> adp_c + h_c + inost_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
INSt3pp,h_p + ins_c --> h_c + ins_p,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
INStex,ins_e <=> ins_p,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0,,,,,
IPDPS,h2mb4p_c + h_c + nadh_c --> h2o_c + ipdp_c + nad_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
IPMD,3c2hmp_c + nad_c --> 3c4mop_c + h_c + nadh_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
IPPMIa,3c2hmp_c <=> 2ippm_c + h2o_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0,,,,,
IPPMIb,2ippm_c + h2o_c <=> 3c3hmp_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0,,,,,
IPPS,3mob_c + accoa_c + h2o_c --> 3c3hmp_c + coa_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
ISETACabcpp,atp_c + h2o_c + isetac_p --> adp_c + h_c + isetac_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
ISETACtex,isetac_e <=> isetac_p,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0,,,,,
IZPN,4izp_c + h2o_c --> forglu_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
K2L4Aabcpp,atp_c + h2o_c + kdo2lipid4_c --> adp_c + h_c + kdo2lipid4_p + pi_c,ok,ok,ok,N/A,N/A,ok,ok,kdo2lipid4_c,kdo2lipid4_p,1,,,,
KARA1,23dhmb_c + nadp_c <=> alac__S_c + h_c + nadph_c,ok,ok,ok,N/A,N/A,ok,only when going forwards,ok,0,,,,,
KARA2,2ahbut_c + h_c + nadph_c <=> 23dhmp_c + nadp_c,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0,,,,,
KAS13,accoa_c + 23.0 h_c + 8.0 malcoa_c + 16.0 nadph_c --> 8.0 co2_c + 9.0 coa_c + 7.0 h2o_c + 16.0 nadp_c + ocdca_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
KAS17,accoa_c + 22.0 h_c + 8.0 malcoa_c + 15.0 nadph_c --> 8.0 co2_c + 9.0 coa_c + 7.0 h2o_c + 15.0 nadp_c + ocdcea_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
KAS2,accoa_c + 17.0 h_c + 6.0 malcoa_c + 12.0 nadph_c --> 6.0 co2_c + 7.0 coa_c + 5.0 h2o_c + 12.0 nadp_c + ttdca_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
KAS7,accoa_c + 19.0 h_c + 7.0 malcoa_c + 13.0 nadph_c --> 7.0 co2_c + 8.0 coa_c + 6.0 h2o_c + hdcea_c + 13.0 nadp_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
KAS8,accoa_c + 20.0 h_c + 7.0 malcoa_c + 14.0 nadph_c --> 7.0 co2_c + 8.0 coa_c + 6.0 h2o_c + hdca_c + 14.0 nadp_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
KAT1,aacoa_c + coa_c --> 2.0 accoa_c,ok,ACACT1r,ACACT1r,N/A,N/A,in loop,ok,ok,0,,,,,
KAT10,3ohpcoa_c + coa_c --> accoa_c + ptcoa_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
KAT11,3ononacoa_c + coa_c --> accoa_c + hptcoa_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
KAT12,3opdecacoa_c + coa_c --> accoa_c + poctacoa_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
KAT13,3opnonacoa_c + coa_c --> accoa_c + phpcoa_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
KAT14,3opoctacoa_c + coa_c --> accoa_c + phxacoa_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
KAT15,3ophpcoa_c + coa_c --> accoa_c + pptcoa_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
KAT16,3ophxacoa_c + coa_c --> accoa_c + pbcoa_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
KAT17,3opptcoa_c + coa_c --> accoa_c + phppcoa_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
KAT19,3o6athcoa_c + coa_c --> 4atbcoa_c + accoa_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
KAT20,3ovacccoa_c + coa_c --> accoa_c + hdcoa_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
KAT21,3ohdccoa_c + coa_c --> accoa_c + tdecoa_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0,,,,,
KAT22,3otdccoa_c + coa_c --> accoa_c + ddecoa_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0,,,,,
KAT23,3oddccoa_c + coa_c --> accoa_c + decoa_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0,,,,,
KAT24,3oodecoa_c + coa_c --> accoa_c + hdd7coa_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0,,,,,
KAT25,3ohdd7coa_c + coa_c --> accoa_c + tded5coa_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0,,,,,
KAT26,3odd5coa_c + coa_c --> accoa_c + dded3coa_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0,,,,,
KAT27,3optslacoa_c + coa_c --> accoa_c + hdd4coa_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
KAT28,3ohdd4coa_c + coa_c --> accoa_c + tde_2Z_coa_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
KAT29,3olnlccoa_c + coa_c --> accoa_c + hd_7_10_coa_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
KAT30,3ohd710coa_c + coa_c --> accoa_c + td_5_8_coa_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
KAT31,3ohd58coa_c + coa_c --> accoa_c + dd_3_6_coa_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
KAT32,3odd6coa_c + coa_c --> accoa_c + dec4coa_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
KDOCT2,ctp_c + kdo_c --> ckdo_c + ppi_c,ok,ok,ok,N/A,N/A,ok,ok,kdo_c,ckdo_c,1,,,,
KDOPP,h2o_c + kdo8p_c --> kdo_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,kdo8p_c,kdo_c,1,,,,
KDOPS,ara5p_c + h2o_c + pep_c --> kdo8p_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ara5p_c,kdo8p_c,1,,,,
KG6PDC,3dhgulnp_c + h_c --> co2_c + xu5p__L_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
KSH,andrs14dn317dn_c + h_c + nadh_c + o2_c --> 9ohadd_c + h2o_c + nad_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
KSTD,andrstndn_c + nad_c --> andrs14dn317dn_c + h_c + nadh_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
Kabc,atp_c + h2o_c + k_e --> adp_c + h_c + k_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
Kabcpp,atp_c + h2o_c + k_p --> adp_c + h_c + k_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
Kt2pp,h_p + k_p --> h_c + k_c,ok,ok,Kt3pp,N/A,N/A,ok,ok,ok,0,,,,,
Kt3pp,h_p + k_c --> h_c + k_p,ok,ok,Kt2pp,N/A,N/A,ok,ok,ok,0,,,,,
Ktex,k_e <=> k_p,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
LACZpp,h2o_p + lcts_p --> gal_p + glc__D_p,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
LADGMDH,LalaDgluMdap_c + h2o_c --> 26dap__M_c + LalaDglu_c,ok,ok,ok,N/A,N/A,ok,ok,LalaDgluMdap_c,LalaDglu_c,1,,,,
LALALGLUtex,LalaLglu_e <=> LalaLglu_p,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0,,,,,
LALDO,gthrd_c + lald__D_c + nad_c <=> h_c + lgt__S_c + nadh_c,ok,ok,ok,N/A,N/A,in loop,only when going backwards,ok,0,,,,,
LALDO2x,h_c + mthgxl_c + nadh_c --> lald__D_c + nad_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0,,,,,
LALGP,LalaLglu_c + h2o_c --> ala__L_c + glu__L_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
LASP2OA,Largn_c + oaa_c <=> asp__L_c + h_c + pphn_c,ok,ok,ok,N/A,N/A,ok,Largn_c,always blocked,11,,,,,
LCADi,h2o_c + lald__L_c + nad_c --> 2.0 h_c + lac__L_c + nadh_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
LCARS,h_c + lald__L_c + nadh_c <=> 12ppd__S_c + nad_c,ok,ok,ok,N/A,N/A,ok,12ppd__S_c,always blocked,18,,,,,
LCTSabc,atp_c + h2o_c + lcts_e --> adp_c + h_c + lcts_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
LCTSt3ipp,h_p + lcts_c --> h_c + lcts_p,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
LCYSTabc,Lcyst_e + atp_c + h2o_c --> Lcyst_c + adp_c + h_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
LCYSTabcpp,Lcyst_p + atp_c + h2o_c --> Lcyst_c + adp_c + h_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
LCYSTtex,Lcyst_e <=> Lcyst_p,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0,,,,,
LDGUNPD,5pg35pg_c + h2o_c --> 2.0 gmp_c + h_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
LDH_D,lac__D_c + nad_c <=> h_c + nadh_c + pyr_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
LDH_D2,lac__D_c + q8_c --> pyr_c + q8h2_c,ok,ok,ok,N/A,N/A,ok,ok,q8_c,q8h2_c,13,,,,
LDH_L,lac__L_c + nad_c <=> h_c + nadh_c + pyr_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
LEULEULAPc,h2o_c + leuleu_c <=> 2.0 leu__L_c,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0,,,,,
LEULEUabcpp,atp_c + h2o_c + leuleu_p --> adp_c + h_c + leuleu_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
LEULEUtex,leuleu_e <=> leuleu_p,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0,,,,,
LEUTA,akg_c + leu__L_c <=> 4mop_c + glu__L_c,ok,LEUTAi,LEUTAi,N/A,N/A,in loop,ok,ok,0,,,,,
LEUTAi,4mop_c + glu__L_c --> akg_c + leu__L_c,ok,LEUTA,LEUTA,N/A,N/A,in loop,ok,ok,0,,,,,
LEUabc,atp_c + h2o_c + leu__L_e --> adp_c + h_c + leu__L_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
LEUabcpp,atp_c + h2o_c + leu__L_p --> adp_c + h_c + leu__L_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
LEUt2r,h_e + leu__L_e --> h_c + leu__L_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
LEUt3pp,h_p + leu__L_c --> h_c + leu__L_p,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
LEUtex,leu__L_e <=> leu__L_p,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
LEVUACOAL,4oxptn_c + atp_c + coa_c --> 4oxptcoa_c + amp_c + ppi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
LGTHL,gthrd_c + mthgxl_c --> lgt__S_c,ok,GLYOX_1,GLYOX_1,N/A,N/A,in loop,ok,ok,0,,,,,
LIPAMPL,lipoamp_c --> amp_c + lipopb_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
LIPATPT_2,atp_c + h_c + lipoate_c --> lipoamp_c + ppi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
LIPOPBt,h_e + lipoate_e --> h_c + lipoate_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
LNLCtexi,lnlc_e --> lnlc_p,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
LPADSS,lipidX_c + u23ga_c --> h_c + lipidAds_c + udp_c,ok,ok,ok,N/A,N/A,ok,ok,lipidX_c,u23ga_c,lipidAds_c,1,,,
LPCOXc,Lpipecol_c + o2_c --> h2o2_c + h_c + thp2c_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
LPLIPAL1A160pp,1hdecg3p_p + h2o_p --> glyc3p_p + h_p + hdca_p,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
LPLIPAL1A181pp,1odec11eg3p_p + h2o_p --> glyc3p_p + h_p + ocdcea_p,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
LPLIPAL1E181d11pp,1agpe181_p + h2o_p --> g3pe_p + h_p + vacc_p,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
LPLIPAL1E181pp,1agpe181_p + h2o_p --> g3pe_p + h_p + ocdcea_p,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
LPLIPAL1G181d11pp,1agpg181_p + h2o_p --> g3pg_p + h_p + vacc_p,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
LPLIPAL1G181pp,1agpg181_p + h2o_p --> g3pg_p + h_p + ocdcea_p,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
LPLIPAL2E160,2agpe160_c + h2o_c --> g3pe_c + h_c + hdca_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
LPLIPAL2E161,2agpe161_c + h2o_c --> g3pe_c + h_c + hdcea_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
LPLIPAL2E181,2agpe181_c + h2o_c --> g3pe_c + h_c + ocdcea_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
LPLIPAL2G160,2agpg160_c + h2o_c --> g3pg_c + h_c + hdca_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
LPLIPAL2G161,2agpg161_c + h2o_c --> g3pg_c + h_c + hdcea_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
LPLIPAL2G181,2agpg181_c + h2o_c --> g3pg_c + h_c + ocdcea_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
LSERDHr,nadp_c + ser__L_c <=> 2amsa_c + h_c + nadph_c,ok,ok,ok,N/A,N/A,in loop,ok,ok,0,,,,,
LYSDC,h_c + lys__L_c --> 15dap_c + co2_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
LYSabc,atp_c + h2o_c + lys__L_e --> adp_c + h_c + lys__L_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
LYSabcpp,atp_c + h2o_c + lys__L_p --> adp_c + h_c + lys__L_c + pi_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
LYSt3pp,h_p + lys__L_c --> h_c + lys__L_p,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
LYSt3r,h_e + lys__L_c --> h_c + lys__L_e,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
LYStex,lys__L_e <=> lys__L_p,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
L_LACD,2.0 ficytc_c + lac__L_c --> 2.0 focytc_c + pyr_c,ok,ok,ok,N/A,N/A,ok,ok,ficytc_c,focytc_c,7,,,,
L_LACD2,lac__L_c + q8_c --> pyr_c + q8h2_c,ok,ok,ok,N/A,N/A,ok,ok,q8_c,q8h2_c,13,,,,
L_LACD3,lac__L_c + mqn8_c --> mql8_c + pyr_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
M1PD,mnl1p_c + nad_c <=> f6p_c + h_c + nadh_c,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0,,,,,
MACACI,4mlacac_c --> 4fumacac_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
MACCOAT,2maacoa_c + coa_c --> accoa_c + ppcoa_c,ok,ok,ok,N/A,N/A,ok,ok,ok,0,,,,,
MAL6PG,h2o_c + malt6p_c <=> g6p_c + glc__D_c,ok,ok,ok,N/A,N/A,ok,only when going backwards,ok,0,,,,,
